pfam,prozant
PF01557,-5.8517359197181014e-05
PF00128,-1.1604242289693685e-05
PF00464,-2.0986865671191162e-05
PF02771,-3.975211243418609e-05
PF00027,-4.913473581568355e-05
PF03797,-0.00012419572286766328
PF00571,-5.8517359197181014e-05
PF13304,-0.00020863933330114048
PF00033,-6.78999825786785e-05
PF00676,-8.353277889850297e-06
PF01039,-5.5266394797337626e-05
PF13426,7.60903325436269e-05
PF02837,-5.5266394797337626e-05
PF01071,1.0293454916471658e-06
PF00206,1.9794592254642105e-05
PF03435,-4.588377141584016e-05
PF13343,-5.201543039749424e-05
PF05593,-1.4484936871504372e-05
PF00920,-4.2632807015996775e-05
PF00543,-1.4484936871504372e-05
PF13847,4.280309891490554e-06
PF00496,-5.201543039749424e-05
PF12806,-8.016330054198665e-05
PF13442,-4.2632807015996775e-05
PF13419,-5.201543039749424e-05
PF05954,-2.3867560253001835e-05
PF08240,-5.201543039749424e-05
PF01909,-5.201543039749424e-05
PF13377,-3.325018363449931e-05
PF00069,3.567914443582635e-05
PF10263,-2.999921923465591e-05
PF13276,-2.999921923465591e-05
PF01012,-3.938184261615339e-05
PF14307,-3.938184261615339e-05
PF11720,-6.752971276064578e-05
PF00793,-3.938184261615339e-05
PF04262,-2.999921923465591e-05
PF00263,7.531274291333956e-06
PF07733,-8.629495952364073e-05
PF00490,-4.876446599765085e-05
PF00672,-1.7365631453315072e-05
PF02735,-4.5513501597807475e-05
PF03358,-3.613087821631e-05
PF05275,1.078223869117733e-05
PF13489,-9.242661850529482e-05
PF00078,-4.5513501597807475e-05
PF04273,-3.287991381646661e-05
PF14559,-2.3497290434969147e-05
PF00118,-2.3497290434969147e-05
PF13586,-2.3497290434969147e-05
PF06834,-3.287991381646661e-05
PF00627,5.1563696617010584e-05
PF13589,-5.164516057946155e-05
PF00884,-2.3497290434969147e-05
PF00725,-3.287991381646661e-05
PF00572,-2.3497290434969147e-05
PF07729,-4.226253719796407e-05
PF00577,-7.041040734245648e-05
PF04314,-7.979303072395394e-05
PF03471,-2.3497290434969147e-05
PF04444,-2.3497290434969147e-05
PF03746,-3.287991381646661e-05
PF00483,-4.226253719796407e-05
PF00107,-1.4114667053471684e-05
PF02770,-1.4114667053471684e-05
PF02844,-2.3497290434969147e-05
PF00239,-3.9011572798120685e-05
PF00909,-2.9628949416623222e-05
PF00067,7.357990777984891e-05
PF11112,-3.9011572798120685e-05
PF00510,-2.9628949416623222e-05
PF02690,6.419728439835145e-05
PF06123,-2.024632603512576e-05
PF13385,7.357990777984891e-05
PF00119,-2.9628949416623222e-05
PF00589,-1.0863702653628283e-05
PF00857,-3.9011572798120685e-05
PF02779,-2.024632603512576e-05
PF00361,7.901544109366644e-06
PF05221,-2.9628949416623222e-05
PF01391,7.357990777984891e-05
PF00364,-1.0863702653628283e-05
PF00440,7.901544109366644e-06
PF02769,-3.9011572798120685e-05
PF00393,-4.514323177977476e-05
PF00043,-3.57606083982773e-05
PF04984,-0.00027032619293571394
PF01546,-1.6995361635282357e-05
PF12833,-2.6377985016779834e-05
PF02852,-1.6995361635282357e-05
PF00565,-2.6377985016779834e-05
PF03874,-1.6995361635282357e-05
PF02086,-3.57606083982773e-05
PF01855,2.05351318907075e-05
PF00724,-3.57606083982773e-05
PF00881,-3.57606083982773e-05
PF00109,-2.6377985016779834e-05
PF00476,-2.6377985016779834e-05
PF01755,-2.6377985016779834e-05
PF01925,-3.57606083982773e-05
PF01037,-1.6995361635282357e-05
PF05662,6.744824879819484e-05
PF00478,-2.6377985016779834e-05
PF02696,-3.57606083982773e-05
PF00813,5.8065625416697374e-05
PF01326,-3.57606083982773e-05
PF00154,-3.57606083982773e-05
PF00124,-3.250964399843391e-05
PF00487,-4.361773853941506e-06
PF06271,-2.3127020616936432e-05
PF00860,-2.3127020616936432e-05
PF03237,-5.1274890761428835e-05
PF00389,-7.942276090592124e-05
PF01435,-3.250964399843391e-05
PF04199,-5.1274890761428835e-05
PF13379,-2.3127020616936432e-05
PF02075,1.4403472909053427e-05
PF02698,-4.189226737993137e-05
PF00668,-2.3127020616936432e-05
PF01656,-3.250964399843391e-05
PF12275,-3.250964399843391e-05
PF00176,-5.1274890761428835e-05
PF02746,-3.250964399843391e-05
PF00775,-3.250964399843391e-05
PF00923,-3.250964399843391e-05
PF02627,-2.3127020616936432e-05
PF01041,-3.250964399843391e-05
PF06067,-2.3127020616936432e-05
PF00365,6.131658981654076e-05
PF00516,6.131658981654076e-05
PF01323,6.131658981654076e-05
PF03069,-3.250964399843391e-05
PF13640,6.131658981654076e-05
PF01526,-3.250964399843391e-05
PF13302,-2.9258679598590507e-05
PF02668,-1.0493432835595581e-05
PF04285,-1.9876056217093044e-05
PF00885,-2.9258679598590507e-05
PF01098,-1.9876056217093044e-05
PF12974,-1.0493432835595581e-05
PF03796,-2.9258679598590507e-05
PF00121,-1.9876056217093044e-05
PF00557,-1.0493432835595581e-05
PF05726,-1.9876056217093044e-05
PF00089,5.518493083488669e-05
PF03350,-1.9876056217093044e-05
PF03102,1.765443730889682e-05
PF01134,-1.9876056217093044e-05
PF13166,-3.8641302980087984e-05
PF00701,-2.9258679598590507e-05
PF02133,-3.8641302980087984e-05
PF00199,-2.9258679598590507e-05
PF00919,8.271813927399352e-06
PF13091,-4.802392636158545e-05
PF03720,-2.9258679598590507e-05
PF13523,-2.9258679598590507e-05
PF04998,-2.9258679598590507e-05
PF12846,8.271813927399352e-06
PF02426,-2.9258679598590507e-05
PF03787,-2.9258679598590507e-05
PF00456,-1.9876056217093044e-05
PF07724,-2.9258679598590507e-05
PF02743,2.7037060690394288e-05
PF13597,-0.0001699980303210525
PF00196,-1.9876056217093044e-05
PF05853,-2.9258679598590507e-05
PF00583,-4.477296196174206e-05
PF13289,-1.6625091817249656e-05
PF03963,1.1522778327242747e-05
PF13009,-2.600771519874712e-05
PF00753,-3.539033858024458e-05
PF14833,-7.242468435752186e-06
PF13616,-2.600771519874712e-05
PF06723,-2.600771519874712e-05
PF13328,1.1522778327242747e-05
PF01642,-2.600771519874712e-05
PF03841,-2.600771519874712e-05
PF09330,-2.600771519874712e-05
PF00122,-1.6625091817249656e-05
PF06826,-2.600771519874712e-05
PF01541,-1.6625091817249656e-05
PF02452,-3.539033858024458e-05
PF12802,-5.415558534323952e-05
PF09604,4.905327185323261e-05
PF01177,-2.600771519874712e-05
PF03060,-2.600771519874712e-05
PF01019,-2.600771519874712e-05
PF00709,-2.600771519874712e-05
PF04607,-1.6625091817249656e-05
PF10460,-2.600771519874712e-05
PF00415,-3.991504035908805e-06
PF04339,-3.21393741804012e-05
PF13278,-2.2756750798903738e-05
PF00890,-2.2756750798903738e-05
PF12002,-1.3374127417406268e-05
PF02900,-2.2756750798903738e-05
PF00141,5.391119345588665e-06
PF13622,-3.991504035908805e-06
PF02737,-2.2756750798903738e-05
PF04997,-1.3374127417406268e-05
PF13177,-3.21393741804012e-05
PF04679,5.391119345588665e-06
PF06381,-2.2756750798903738e-05
PF00356,1.4773742727086132e-05
PF00912,-2.2756750798903738e-05
PF01312,-0.002462238829988245
PF01513,-2.2756750798903738e-05
PF04386,4.292161287157853e-05
PF02826,-1.3374127417406268e-05
PF13404,-2.2756750798903738e-05
PF06250,-2.2756750798903738e-05
PF00145,-2.2756750798903738e-05
PF01872,1.4773742727086132e-05
PF10369,-2.2756750798903738e-05
PF07722,-2.2756750798903738e-05
PF03180,-2.2756750798903738e-05
PF02803,-2.2756750798903738e-05
PF00694,3.353898949008106e-05
PF02954,-1.3374127417406268e-05
PF08423,-1.3374127417406268e-05
PF03976,-2.2756750798903738e-05
PF04295,-1.3374127417406268e-05
PF00975,-2.2756750798903738e-05
PF01970,-1.3374127417406268e-05
PF12796,-1.9505786399060343e-05
PF00111,-1.012316301756288e-05
PF06586,-1.9505786399060343e-05
PF00926,-1.9505786399060343e-05
PF13641,-1.9505786399060343e-05
PF00717,-1.012316301756288e-05
PF02786,-1.9505786399060343e-05
PF00889,-1.9505786399060343e-05
PF01139,-1.9505786399060343e-05
PF11726,-1.9505786399060343e-05
PF04268,-1.9505786399060343e-05
PF02649,-1.9505786399060343e-05
PF13560,-0.00032913235798847675
PF02775,-1.9505786399060343e-05
PF02446,-1.9505786399060343e-05
PF06039,-1.012316301756288e-05
PF10672,-1.9505786399060343e-05
PF05222,-7.405396360654097e-07
PF01609,-1.9505786399060343e-05
PF01040,-1.9505786399060343e-05
PF08666,-1.9505786399060343e-05
PF02677,-1.9505786399060343e-05
PF00625,-1.9505786399060343e-05
PF02875,-1.012316301756288e-05
PF00224,-1.6254821999216954e-05
PF00174,-1.6254821999216954e-05
PF00351,-1.6254821999216954e-05
PF01510,-6.872198617719485e-06
PF13579,3.065829490827038e-05
PF13244,3.065829490827038e-05
PF04216,-1.6254821999216954e-05
PF00136,-6.872198617719485e-06
PF08245,-6.872198617719485e-06
PF13307,-1.6254821999216954e-05
PF00574,-6.872198617719485e-06
PF12729,-0.00010069843243269415
PF07746,-2.5637445380714417e-05
PF00675,-6.872198617719485e-06
PF05433,-1.6254821999216954e-05
PF13460,-1.6254821999216954e-05
PF04039,-1.6254821999216954e-05
PF01425,-6.872198617719485e-06
PF02566,-1.6254821999216954e-05
PF06508,-1.6254821999216954e-05
PF13538,-1.6254821999216954e-05
PF00144,2.510424763777982e-06
PF13659,-4.440269214370935e-05
PF02397,-0.0009357519133859687
PF04545,2.1275671526772915e-05
PF08753,-1.6254821999216954e-05
PF14579,-1.6254821999216954e-05
PF00416,-1.6254821999216954e-05
PF08843,-1.6254821999216954e-05
PF01070,-1.6254821999216954e-05
PF13185,-1.6254821999216954e-05
PF01488,-1.6254821999216954e-05
PF01035,-1.6254821999216954e-05
PF00562,-1.6254821999216954e-05
PF01975,2.510424763777982e-06
PF00766,-2.5637445380714417e-05
PF13683,-2.5637445380714417e-05
PF00296,-6.872198617719485e-06
PF00596,-6.872198617719485e-06
PF11130,-1.6254821999216954e-05
PF05930,-6.872198617719485e-06
PF01966,2.510424763777982e-06
PF00529,-6.872198617719485e-06
PF03788,-1.6254821999216954e-05
PF01345,-2.5637445380714417e-05
PF00275,2.510424763777982e-06
PF14524,-1.6254821999216954e-05
PF02511,-3.502006876221189e-05
PF04471,-1.6254821999216954e-05
PF00293,-1.6254821999216954e-05
PF00291,-6.872198617719485e-06
PF06445,-1.6254821999216954e-05
PF02800,-1.6254821999216954e-05
PF02801,-1.6254821999216954e-05
PF09163,-3.621234217876093e-06
PF13855,2.4526635926616306e-05
PF00034,-1.300385759937356e-05
PF03235,-3.621234217876093e-06
PF00183,-1.300385759937356e-05
PF13519,5.761389163621373e-06
PF00994,-1.300385759937356e-05
PF04392,-1.300385759937356e-05
PF13535,2.4526635926616306e-05
PF01725,-1.300385759937356e-05
PF03150,-1.300385759937356e-05
PF02906,-6.929959788835836e-05
PF12019,-1.300385759937356e-05
PF00127,-1.300385759937356e-05
PF14345,-2.238648098087103e-05
PF09285,-1.300385759937356e-05
PF08212,-1.300385759937356e-05
PF04307,-3.621234217876093e-06
PF00669,2.4526635926616306e-05
PF13103,-1.300385759937356e-05
PF01131,-1.300385759937356e-05
PF01261,-1.300385759937356e-05
PF02540,-1.300385759937356e-05
PF04963,-1.300385759937356e-05
PF14240,-1.300385759937356e-05
PF02812,-1.300385759937356e-05
PF07394,-1.300385759937356e-05
PF07478,-1.300385759937356e-05
PF07978,-1.300385759937356e-05
PF03480,-1.300385759937356e-05
PF05360,2.4526635926616306e-05
PF00849,5.761389163621373e-06
PF04965,-3.176910436236849e-05
PF00117,-3.621234217876093e-06
PF02441,-1.300385759937356e-05
PF07670,-1.300385759937356e-05
PF01850,-1.300385759937356e-05
PF03308,-1.300385759937356e-05
PF00719,-3.176910436236849e-05
PF02646,1.514401254511884e-05
PF08543,-1.300385759937356e-05
PF06821,-1.300385759937356e-05
PF01208,-3.621234217876093e-06
PF03050,-1.300385759937356e-05
PF00246,-1.300385759937356e-05
PF07728,-2.238648098087103e-05
PF01225,-3.621234217876093e-06
PF01268,-1.300385759937356e-05
PF02163,-3.621234217876093e-06
PF13384,2.4526635926616306e-05
PF07603,-1.300385759937356e-05
PF01607,2.4526635926616306e-05
PF04357,-3.621234217876093e-06
PF12838,5.761389163621373e-06
PF02219,-1.300385759937356e-05
PF02458,2.4526635926616306e-05
PF02617,-1.300385759937356e-05
PF01432,-1.300385759937356e-05
PF00924,-1.300385759937356e-05
PF03070,-3.621234217876093e-06
PF00507,-3.621234217876093e-06
PF00209,-3.621234217876093e-06
PF01367,-3.621234217876093e-06
PF03109,2.4526635926616306e-05
PF13147,-3.621234217876093e-06
PF10604,-4.115172774386596e-05
PF00903,-1.300385759937356e-05
PF03061,-3.621234217876093e-06
PF13557,-1.300385759937356e-05
PF01344,5.761389163621373e-06
PF03695,-1.300385759937356e-05
PF13518,-4.115172774386596e-05
PF00664,-3.621234217876093e-06
PF07726,2.4526635926616306e-05
PF13333,-1.300385759937356e-05
PF00696,-1.300385759937356e-05
PF05683,-3.621234217876093e-06
PF13540,2.4526635926616306e-05
PF02195,-1.300385759937356e-05
PF00006,-3.621234217876093e-06
PF03741,1.514401254511884e-05
PF03461,-1.300385759937356e-05
PF03023,-1.300385759937356e-05
PF00771,-1.300385759937356e-05
PF07063,-1.300385759937356e-05
PF05935,-1.300385759937356e-05
PF05869,-2.238648098087103e-05
PF00392,-1.300385759937356e-05
PF13380,-1.300385759937356e-05
PF01242,-1.300385759937356e-05
PF03958,-1.300385759937356e-05
PF00587,-1.300385759937356e-05
PF11813,-1.300385759937356e-05
PF13432,1.514401254511884e-05
PF03969,-1.300385759937356e-05
PF05443,-1.300385759937356e-05
PF02861,-2.238648098087103e-05
PF01136,-3.621234217876093e-06
PF03972,-1.300385759937356e-05
PF00245,-1.300385759937356e-05
PF00198,5.761389163621373e-06
PF01551,-1.300385759937356e-05
PF02543,-3.7026981803270486e-07
PF13607,9.012353563464762e-06
PF13549,-9.752893199530171e-06
PF01566,-9.752893199530171e-06
PF00308,-9.752893199530171e-06
PF14520,-9.752893199530171e-06
PF13208,-9.752893199530171e-06
PF03576,1.8394976944962228e-05
PF00682,-9.752893199530171e-06
PF08281,-1.9135516581027638e-05
PF02621,-9.752893199530171e-06
PF03458,-9.752893199530171e-06
PF10589,-9.752893199530171e-06
PF13298,-9.752893199530171e-06
PF03147,-9.752893199530171e-06
PF13340,-9.752893199530171e-06
PF00436,-9.752893199530171e-06
PF01053,-9.752893199530171e-06
PF01293,-3.790076334402257e-05
PF00105,-9.752893199530171e-06
PF00623,-3.7026981803270486e-07
PF02538,-3.7026981803270486e-07
PF01061,-3.7026981803270486e-07
PF05258,-9.752893199530171e-06
PF03950,-3.7026981803270486e-07
PF00465,-9.752893199530171e-06
PF00368,-1.9135516581027638e-05
PF00400,1.8394976944962228e-05
PF07963,1.8394976944962228e-05
PF13449,-9.752893199530171e-06
PF11227,-9.752893199530171e-06
PF05567,-9.752893199530171e-06
PF12728,9.012353563464762e-06
PF01641,-9.752893199530171e-06
PF11943,-9.752893199530171e-06
PF05362,-9.752893199530171e-06
PF00550,-9.752893199530171e-06
PF07369,-9.752893199530171e-06
PF12625,-3.7026981803270486e-07
PF08857,-9.752893199530171e-06
PF13662,-1.9135516581027638e-05
PF06968,1.8394976944962228e-05
PF14464,-1.9135516581027638e-05
PF03899,-9.752893199530171e-06
PF00311,-1.9135516581027638e-05
PF00933,-9.752893199530171e-06
PF00925,-9.752893199530171e-06
PF02572,-9.752893199530171e-06
PF03449,-9.752893199530171e-06
PF10415,-9.752893199530171e-06
PF01844,-0.0018205992058285413
PF02028,-9.752893199530171e-06
PF13643,-9.752893199530171e-06
PF01471,-3.7026981803270486e-07
PF02562,-3.7026981803270486e-07
PF03880,-9.752893199530171e-06
PF14328,-9.752893199530171e-06
PF02405,-9.752893199530171e-06
PF02739,-3.7026981803270486e-07
PF00677,-9.752893199530171e-06
PF13754,-9.752893199530171e-06
PF04344,-9.752893199530171e-06
PF13414,-1.9135516581027638e-05
PF00699,-3.7026981803270486e-07
PF13706,-9.752893199530171e-06
PF08448,-9.752893199530171e-06
PF00590,-9.752893199530171e-06
PF00805,1.8394976944962228e-05
PF01416,9.012353563464762e-06
PF01527,9.012353563464762e-06
PF07230,-3.790076334402257e-05
PF02434,-9.752893199530171e-06
PF05013,-9.752893199530171e-06
PF01192,-3.7026981803270486e-07
PF01804,-9.752893199530171e-06
PF04313,-9.752893199530171e-06
PF00135,-0.00013172699715899722
PF01638,9.012353563464762e-06
PF13493,9.012353563464762e-06
PF01188,-3.7026981803270486e-07
PF06414,-9.752893199530171e-06
PF01015,-9.752893199530171e-06
PF02962,-9.752893199530171e-06
PF13591,-9.752893199530171e-06
PF10670,-9.752893199530171e-06
PF13230,-9.752893199530171e-06
PF00221,-9.752893199530171e-06
PF06574,-9.752893199530171e-06
PF00908,-9.752893199530171e-06
PF01507,9.012353563464762e-06
PF02347,-9.752893199530171e-06
PF04174,9.012353563464762e-06
PF01047,-9.752893199530171e-06
PF01042,-9.752893199530171e-06
PF03171,9.012353563464762e-06
PF01512,-9.752893199530171e-06
PF01888,-9.752893199530171e-06
PF13638,-3.7026981803270486e-07
PF02447,-9.752893199530171e-06
PF01170,1.8394976944962228e-05
PF01193,-1.9135516581027638e-05
PF00953,-9.752893199530171e-06
PF00877,9.012353563464762e-06
PF01081,-9.752893199530171e-06
PF04355,-9.752893199530171e-06
PF02780,-9.752893199530171e-06
PF11876,-9.752893199530171e-06
PF04266,-4.7283386725520044e-05
PF13657,-3.7026981803270486e-07
PF11275,1.8394976944962228e-05
PF13472,-9.752893199530171e-06
PF13407,-3.7026981803270486e-07
PF04820,-9.752893199530171e-06
PF01799,-9.752893199530171e-06
PF01739,-9.752893199530171e-06
PF01232,-1.9135516581027638e-05
PF01227,-9.752893199530171e-06
PF02776,-1.9135516581027638e-05
PF00654,-9.752893199530171e-06
PF00297,9.012353563464762e-06
PF12327,-9.752893199530171e-06
PF00380,1.2263317963308153e-05
PF13450,1.2263317963308153e-05
PF02358,2.8806945818106867e-06
PF06418,-6.50192879968678e-06
PF02201,-6.50192879968678e-06
PF07676,-6.50192879968678e-06
PF05088,-1.5884552181184246e-05
PF13183,-6.50192879968678e-06
PF13409,-6.50192879968678e-06
PF01569,-6.50192879968678e-06
PF03775,-6.50192879968678e-06
PF09397,-6.279766908867158e-05
PF07007,-6.50192879968678e-06
PF13086,1.2263317963308153e-05
PF07505,-6.50192879968678e-06
PF00916,-3.464979894417918e-05
PF01467,-6.50192879968678e-06
PF11635,1.2263317963308153e-05
PF01841,2.8806945818106867e-06
PF02824,-6.50192879968678e-06
PF00692,-1.5884552181184246e-05
PF13468,-6.50192879968678e-06
PF02350,-6.50192879968678e-06
PF01593,1.2263317963308153e-05
PF13342,-6.50192879968678e-06
PF07995,-6.50192879968678e-06
PF00474,-6.50192879968678e-06
PF03483,-2.5267175562681713e-05
PF12532,-6.50192879968678e-06
PF00858,1.2263317963308153e-05
PF13650,1.2263317963308153e-05
PF13495,1.2263317963308153e-05
PF02683,-6.50192879968678e-06
PF10412,-6.50192879968678e-06
PF00316,-6.50192879968678e-06
PF13481,1.2263317963308153e-05
PF00294,2.8806945818106867e-06
PF02261,-6.50192879968678e-06
PF13742,2.8806945818106867e-06
PF12860,-6.50192879968678e-06
PF13602,2.8806945818106867e-06
PF05235,-6.50192879968678e-06
PF04773,-1.5884552181184246e-05
PF08804,-6.50192879968678e-06
PF01180,-6.50192879968678e-06
PF02190,-6.50192879968678e-06
PF02618,-6.50192879968678e-06
PF03922,-6.50192879968678e-06
PF09994,1.2263317963308153e-05
PF05947,-6.50192879968678e-06
PF10038,-6.50192879968678e-06
PF06742,1.2263317963308153e-05
PF04290,-6.50192879968678e-06
PF13480,2.8806945818106867e-06
PF00814,-6.50192879968678e-06
PF13425,-1.5884552181184246e-05
PF02581,1.2263317963308153e-05
PF01809,2.8806945818106867e-06
PF00521,-6.50192879968678e-06
PF06251,-6.50192879968678e-06
PF01168,-6.50192879968678e-06
PF08900,-6.50192879968678e-06
PF02652,-6.50192879968678e-06
PF02660,-6.50192879968678e-06
PF08241,-2.5267175562681713e-05
PF01257,-6.50192879968678e-06
PF04143,-6.50192879968678e-06
PF02527,-6.50192879968678e-06
PF10431,-6.50192879968678e-06
PF00448,2.8806945818106867e-06
PF08028,-1.5884552181184246e-05
PF03725,2.8806945818106867e-06
PF00166,2.8806945818106867e-06
PF00732,-6.50192879968678e-06
PF00230,-6.50192879968678e-06
PF00231,-6.50192879968678e-06
PF00491,2.8806945818106867e-06
PF00390,2.8806945818106867e-06
PF14525,-1.5884552181184246e-05
PF09186,-6.50192879968678e-06
PF00056,-6.50192879968678e-06
PF14748,1.2263317963308153e-05
PF10111,-1.5884552181184246e-05
PF00374,-6.50192879968678e-06
PF02559,-6.50192879968678e-06
PF13434,-6.50192879968678e-06
PF03883,-6.50192879968678e-06
PF12322,-2.5267175562681713e-05
PF02464,2.8806945818106867e-06
PF00750,-6.50192879968678e-06
PF00044,-6.50192879968678e-06
PF03851,-1.5884552181184246e-05
PF14561,-6.50192879968678e-06
PF01063,2.8806945818106867e-06
PF05136,-6.50192879968678e-06
PF09423,-6.50192879968678e-06
PF13410,-6.50192879968678e-06
PF03693,1.2263317963308153e-05
PF01025,-6.50192879968678e-06
PF00497,-6.50192879968678e-06
PF01613,-6.50192879968678e-06
PF14842,-6.50192879968678e-06
PF13394,-2.5267175562681713e-05
PF03719,-6.50192879968678e-06
PF07879,-6.50192879968678e-06
PF02576,-6.50192879968678e-06
PF01313,-6.50192879968678e-06
PF00939,2.8806945818106867e-06
PF01931,-6.50192879968678e-06
PF05524,-6.50192879968678e-06
PF07769,-6.50192879968678e-06
PF01348,1.2263317963308153e-05
PF09611,-6.50192879968678e-06
PF02586,-1.5884552181184246e-05
PF02897,-6.50192879968678e-06
PF04185,2.8806945818106867e-06
PF03942,-6.50192879968678e-06
PF01590,-0.00010971078599615891
PF01634,-6.50192879968678e-06
PF00872,2.8806945818106867e-06
PF01479,-6.50192879968678e-06
PF03486,-6.50192879968678e-06
PF01943,-2.5267175562681713e-05
PF03819,2.8806945818106867e-06
PF04717,-6.50192879968678e-06
PF02311,-6.50192879968678e-06
PF01502,2.8806945818106867e-06
PF00449,-6.50192879968678e-06
PF01434,-6.50192879968678e-06
PF02378,-6.50192879968678e-06
PF04376,-6.50192879968678e-06
PF02154,-6.50192879968678e-06
PF03444,-6.50192879968678e-06
PF08019,-1.5884552181184246e-05
PF01521,-6.50192879968678e-06
PF00075,2.8806945818106867e-06
PF08282,-6.50192879968678e-06
PF04116,-6.50192879968678e-06
PF12801,-6.50192879968678e-06
PF13672,-6.50192879968678e-06
PF10134,2.8806945818106867e-06
PF00959,-6.50192879968678e-06
PF01433,-6.50192879968678e-06
PF00984,-6.50192879968678e-06
PF02091,-6.50192879968678e-06
PF10531,-6.50192879968678e-06
PF04120,-6.50192879968678e-06
PF00809,-6.50192879968678e-06
PF09722,-6.50192879968678e-06
PF06071,2.8806945818106867e-06
PF01565,-6.50192879968678e-06
PF13286,-6.50192879968678e-06
PF04126,-6.50192879968678e-06
PF07024,-6.50192879968678e-06
PF01380,-6.50192879968678e-06
PF03453,2.8806945818106867e-06
PF13336,-6.50192879968678e-06
PF00218,-6.50192879968678e-06
PF13365,2.8806945818106867e-06
PF01195,-6.50192879968678e-06
PF04223,1.2263317963308153e-05
PF13759,2.8806945818106867e-06
PF01545,-6.50192879968678e-06
PF11171,-6.50192879968678e-06
PF01619,-6.50192879968678e-06
PF14450,-0.0007195813057934943
PF01769,-6.50192879968678e-06
PF07750,-6.50192879968678e-06
PF13505,-6.50192879968678e-06
PF03320,-6.50192879968678e-06
PF08345,-6.50192879968678e-06
PF01077,2.8806945818106867e-06
PF06803,2.8806945818106867e-06
PF01336,-6.50192879968678e-06
PF08535,-1.5884552181184246e-05
PF02894,-6.50192879968678e-06
PF00208,-6.50192879968678e-06
PF07519,-6.50192879968678e-06
PF09603,1.2263317963308153e-05
PF14849,-6.50192879968678e-06
PF00756,-6.50192879968678e-06
PF01625,-6.50192879968678e-06
PF11520,-6.50192879968678e-06
PF02934,-6.50192879968678e-06
PF01385,-4.403242232567664e-05
PF02567,-6.50192879968678e-06
PF01514,-6.50192879968678e-06
PF01396,2.8806945818106867e-06
PF00579,2.8806945818106867e-06
PF03567,1.2263317963308153e-05
PF04610,-6.50192879968678e-06
PF03167,-6.50192879968678e-06
PF00137,-6.50192879968678e-06
PF01450,-6.50192879968678e-06
PF02361,1.2263317963308153e-05
PF01269,-6.50192879968678e-06
PF02866,-6.50192879968678e-06
PF13237,-1.5884552181184246e-05
PF02472,-6.50192879968678e-06
PF04002,-6.50192879968678e-06
PF05430,-6.50192879968678e-06
PF01865,-6.50192879968678e-06
PF02537,-6.50192879968678e-06
PF01965,-6.50192879968678e-06
PF01408,2.8806945818106867e-06
PF00156,-6.50192879968678e-06
PF09339,-6.50192879968678e-06
PF03144,-1.5884552181184246e-05
PF02604,-6.50192879968678e-06
PF00210,-6.50192879968678e-06
PF01627,-1.5884552181184246e-05
PF00312,-6.50192879968678e-06
PF09334,2.8806945818106867e-06
PF08402,-6.50192879968678e-06
PF03332,-3.25096439984339e-06
PF00125,6.1316589816540766e-06
PF05638,-3.25096439984339e-06
PF03099,6.1316589816540766e-06
PF06199,-1.2633587781340856e-05
PF04828,-3.25096439984339e-06
PF04079,-3.25096439984339e-06
PF12848,-3.25096439984339e-06
PF00053,6.1316589816540766e-06
PF09928,-3.25096439984339e-06
PF01600,6.1316589816540766e-06
PF00469,6.1316589816540766e-06
PF04198,-3.25096439984339e-06
PF01197,6.1316589816540766e-06
PF09106,-3.25096439984339e-06
PF13862,6.1316589816540766e-06
PF14568,-1.2633587781340856e-05
PF00070,-2.201621116283832e-05
PF04304,-3.25096439984339e-06
PF00288,6.1316589816540766e-06
PF01709,-3.25096439984339e-06
PF00211,-3.25096439984339e-06
PF05569,-3.25096439984339e-06
PF11617,6.1316589816540766e-06
PF01022,6.1316589816540766e-06
PF01121,-3.25096439984339e-06
PF01475,-3.25096439984339e-06
PF04127,-3.25096439984339e-06
PF03848,-3.25096439984339e-06
PF08501,-3.25096439984339e-06
PF01478,6.1316589816540766e-06
PF04586,6.1316589816540766e-06
PF00576,-3.25096439984339e-06
PF11906,-3.25096439984339e-06
PF04014,6.1316589816540766e-06
PF01614,-2.201621116283832e-05
PF07885,-3.25096439984339e-06
PF04332,6.1316589816540766e-06
PF11902,-3.25096439984339e-06
PF00146,-3.25096439984339e-06
PF11351,-3.25096439984339e-06
PF08541,6.1316589816540766e-06
PF02374,-3.25096439984339e-06
PF00988,-3.25096439984339e-06
PF02108,-3.25096439984339e-06
PF08546,6.1316589816540766e-06
PF11358,-3.25096439984339e-06
PF01699,6.1316589816540766e-06
PF02767,6.1316589816540766e-06
PF01029,-3.25096439984339e-06
PF08534,-3.25096439984339e-06
PF03200,6.1316589816540766e-06
PF03726,-1.2633587781340856e-05
PF01874,-3.25096439984339e-06
PF00773,-3.25096439984339e-06
PF01833,-3.25096439984339e-06
PF05649,-3.25096439984339e-06
PF02733,-3.25096439984339e-06
PF08348,-3.25096439984339e-06
PF05195,-3.25096439984339e-06
PF00180,-3.25096439984339e-06
PF04390,-3.25096439984339e-06
PF07994,-3.25096439984339e-06
PF01112,-3.25096439984339e-06
PF01337,-3.25096439984339e-06
PF02080,-3.25096439984339e-06
PF09791,-3.25096439984339e-06
PF01796,-3.25096439984339e-06
PF04956,-3.25096439984339e-06
PF01764,-3.25096439984339e-06
PF02666,-3.25096439984339e-06
PF11249,6.1316589816540766e-06
PF13350,-3.25096439984339e-06
PF03591,-3.25096439984339e-06
PF06325,-3.25096439984339e-06
PF14552,-3.25096439984339e-06
