Species	p-values	p-values (corrected)	Effect size	Note	454: mean rel. freq. (%)	454: std. dev. (%)	illumina: mean rel. freq. (%)	illumina: std. dev. (%)	anderson_hulk_cellular_12	anderson_hulk_cellular_12: parent seq. count	anderson_hulk_cellular_12: rel. freq. (%)	anderson_hulk_virome_13	anderson_hulk_virome_13: parent seq. count	anderson_hulk_virome_13: rel. freq. (%)	lanzen_trollveggen_25	lanzen_trollveggen_25: parent seq. count	lanzen_trollveggen_25: rel. freq. (%)	lesniewski_guaymas_basin_GD1_26	lesniewski_guaymas_basin_GD1_26: parent seq. count	lesniewski_guaymas_basin_GD1_26: rel. freq. (%)	lesniewski_guaymas_basin_GD2_27	lesniewski_guaymas_basin_GD2_27: parent seq. count	lesniewski_guaymas_basin_GD2_27: rel. freq. (%)	nakai_fryer_28	nakai_fryer_28: parent seq. count	nakai_fryer_28: rel. freq. (%)	perner_sisters_peak_29	perner_sisters_peak_29: parent seq. count	perner_sisters_peak_29: rel. freq. (%)	stokke_lokis_castle_30	stokke_lokis_castle_30: parent seq. count	stokke_lokis_castle_30: rel. freq. (%)	tang_kueishantao_G1_31	tang_kueishantao_G1_31: parent seq. count	tang_kueishantao_G1_31: rel. freq. (%)	tang_kueishantao_G2_32	tang_kueishantao_G2_32: parent seq. count	tang_kueishantao_G2_32: rel. freq. (%)	xie_4143-1_33	xie_4143-1_33: parent seq. count	xie_4143-1_33: rel. freq. (%)	anantharaman_abe_1_1	anantharaman_abe_1_1: parent seq. count	anantharaman_abe_1_1: rel. freq. (%)	anantharaman_abe_2_2	anantharaman_abe_2_2: parent seq. count	anantharaman_abe_2_2: rel. freq. (%)	anantharaman_abe_background_3	anantharaman_abe_background_3: parent seq. count	anantharaman_abe_background_3: rel. freq. (%)	anantharaman_kilo_moana_km1_4	anantharaman_kilo_moana_km1_4: parent seq. count	anantharaman_kilo_moana_km1_4: rel. freq. (%)	anantharaman_kilo_moana_km4_1_5	anantharaman_kilo_moana_km4_1_5: parent seq. count	anantharaman_kilo_moana_km4_1_5: rel. freq. (%)	anantharaman_kilo_moana_km4_2_6	anantharaman_kilo_moana_km4_2_6: parent seq. count	anantharaman_kilo_moana_km4_2_6: rel. freq. (%)	anantharaman_mariner_7	anantharaman_mariner_7: parent seq. count	anantharaman_mariner_7: rel. freq. (%)	anantharaman_mariner_background_8	anantharaman_mariner_background_8: parent seq. count	anantharaman_mariner_background_8: rel. freq. (%)	anantharaman_tahi_moana_9	anantharaman_tahi_moana_9: parent seq. count	anantharaman_tahi_moana_9: rel. freq. (%)	anantharaman_tahi_moana_background_10	anantharaman_tahi_moana_background_10: parent seq. count	anantharaman_tahi_moana_background_10: rel. freq. (%)	anantharaman_tui_malila_11	anantharaman_tui_malila_11: parent seq. count	anantharaman_tui_malila_11: rel. freq. (%)	axial_seamount_unpublished_anemone_14	axial_seamount_unpublished_anemone_14: parent seq. count	axial_seamount_unpublished_anemone_14: rel. freq. (%)	axial_seamount_unpublished_dependable_15	axial_seamount_unpublished_dependable_15: parent seq. count	axial_seamount_unpublished_dependable_15: rel. freq. (%)	axial_seamount_unpublished_elguapo_16	axial_seamount_unpublished_elguapo_16: parent seq. count	axial_seamount_unpublished_elguapo_16: rel. freq. (%)	axial_seamount_unpublished_marker113_18	axial_seamount_unpublished_marker113_18: parent seq. count	axial_seamount_unpublished_marker113_18: rel. freq. (%)	axial_seamount_unpublished_marker33_17	axial_seamount_unpublished_marker33_17: parent seq. count	axial_seamount_unpublished_marker33_17: rel. freq. (%)	axial_seamount_unpublished_marshmallow_19	axial_seamount_unpublished_marshmallow_19: parent seq. count	axial_seamount_unpublished_marshmallow_19: rel. freq. (%)	axial_seamount_unpublished_n3_20	axial_seamount_unpublished_n3_20: parent seq. count	axial_seamount_unpublished_n3_20: rel. freq. (%)	cayman_rise_unpublished_beebe_21	cayman_rise_unpublished_beebe_21: parent seq. count	cayman_rise_unpublished_beebe_21: rel. freq. (%)	cayman_rise_unpublished_beebe_background_22	cayman_rise_unpublished_beebe_background_22: parent seq. count	cayman_rise_unpublished_beebe_background_22: rel. freq. (%)	cayman_rise_unpublished_von_damm_2041_23	cayman_rise_unpublished_von_damm_2041_23: parent seq. count	cayman_rise_unpublished_von_damm_2041_23: rel. freq. (%)	cayman_rise_unpublished_von_damm_2238_24	cayman_rise_unpublished_von_damm_2238_24: parent seq. count	cayman_rise_unpublished_von_damm_2238_24: rel. freq. (%)	
Leuconostoc citreum	0.0489712223711	0.0489712223711	0.119313882833		0.00964642810102	0.0213363966682	2.77141921828e-05	0.000127002383502	0.0	0.769731	0.0	0.0	0.776584	0.0	0.0	0.79919	0.0	1e-06	0.757838	0.000131954322692	0.0	0.775905	0.0	0.000592	0.878304	0.0674026305243	0.000361	0.935812	0.0385761242643	0.0	0.708229	0.0	0.0	0.892261	0.0	0.0	0.852495	0.0	0.0	0.902856	0.0	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	5e-06	0.820059	0.000609712228023	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Liberibacter crescens	0.0191337522595	0.0191337522595	0.164652165034		0.0296140755647	0.0313445287653	0.00767144355556	0.0179723986894	0.000439	0.769731	0.0570329114977	0.000121	0.776584	0.0155810575546	8.7e-05	0.79919	0.0108860220974	9e-06	0.757838	0.00118758890422	1e-05	0.775905	0.00128881757432	0.000592	0.878304	0.0674026305243	1e-06	0.935812	0.000106859069984	0.000115	0.708229	0.0162376858333	3.1e-05	0.892261	0.0034743197338	0.000768	0.852495	0.0900885049179	0.000564	0.902856	0.0624684335043	2.7e-05	0.778531	0.00346806999336	8e-06	0.747344	0.00107045751354	2.7e-05	0.613682	0.0043996727947	1e-05	0.650786	0.00153660343031	1.2e-05	0.772173	0.00155405589162	5e-06	0.762772	0.000655503872717	1e-06	0.853421	0.000117175462052	3e-06	0.751409	0.000399249942441	6e-06	0.603498	0.000994203791893	2e-06	0.846079	0.000236384545651	6e-06	0.625589	0.00095909614779	1.2e-05	0.814418	0.00147344484036	0.000554	0.820059	0.0675561148649	1.2e-05	0.813907	0.00147436992187	5.7e-05	0.841758	0.0067715424148	5.2e-05	0.807879	0.00643660746226	5.7e-05	0.822798	0.00692758125324	0.000521	0.861636	0.060466368629	6e-06	0.808631	0.000741994803563	5e-06	0.82537	0.000605788918909	3e-06	0.867831	0.000345689425706	5e-06	0.859428	0.000581782301717	
Mannheimia haemolytica	0.0427514431498	0.0427514431498	0.125894375677		0.0212285883263	0.0450160716249	0.0002910823789	0.0011646819821	0.0	0.769731	0.0	1e-06	0.776584	0.000128769070699	0.0	0.79919	0.0	1e-06	0.757838	0.000131954322692	0.0	0.775905	0.0	0.001123	0.878304	0.127860057565	1e-06	0.935812	0.000106859069984	0.0	0.708229	0.0	1e-06	0.892261	0.000112074830123	0.00089	0.852495	0.104399439293	7e-06	0.902856	0.000775317437111	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	2e-06	0.650786	0.000307320686063	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	4.6e-05	0.820059	0.00560935249781	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	1e-06	0.808631	0.000123665800594	3e-06	0.82537	0.000363473351345	0.0	0.867831	0.0	0.0	0.859428	0.0	
Meiothermus silvanus	0.025951702567	0.025951702567	0.150017865952		0.0247540320303	0.0422311657696	0.00278126185569	0.00448297526574	4e-06	0.769731	0.00051966206376	3.9e-05	0.776584	0.00502199375728	1e-06	0.79919	0.000125126690774	1e-06	0.757838	0.000131954322692	9.6e-05	0.775905	0.0123726487134	0.000457	0.878304	0.0520320982257	2.8e-05	0.935812	0.00299205395956	2e-06	0.708229	0.000282394536231	0.000387	0.892261	0.0433729592574	7.5e-05	0.852495	0.00879770555839	0.001324	0.902856	0.146645755248	1.1e-05	0.778531	0.0014129174047	7e-06	0.747344	0.000936650324349	0.000114	0.613682	0.0185763962443	1.6e-05	0.650786	0.0024585654885	9e-06	0.772173	0.00116554191872	2e-06	0.762772	0.000262201549087	4e-06	0.853421	0.000468701848209	2e-06	0.751409	0.000266166628294	2e-05	0.603498	0.00331401263964	2e-06	0.846079	0.000236384545651	3.5e-05	0.625589	0.00559472752878	4e-06	0.814418	0.000491148280122	0.000109	0.820059	0.0132917265709	2e-06	0.813907	0.000245728320312	1e-05	0.841758	0.00118798989733	9e-06	0.807879	0.00111402821462	2e-06	0.822798	0.000243073026429	4e-06	0.861636	0.000464233156461	6e-06	0.808631	0.000741994803563	8e-06	0.82537	0.000969262270255	4.4e-05	0.867831	0.00507011157702	2.3e-05	0.859428	0.0026761985879	
Methanohalobium evestigatum	0.0415907787855	0.0415907787855	0.127227530703		0.00703063852592	0.014917420153	5.45483746629e-05	0.000129452768961	2e-06	0.769731	0.00025983103188	0.0	0.776584	0.0	0.0	0.79919	0.0	0.0	0.757838	0.0	0.0	0.775905	0.0	0.00031	0.878304	0.0352952963894	0.000391	0.935812	0.0417818963638	0.0	0.708229	0.0	0.0	0.892261	0.0	0.0	0.852495	0.0	0.0	0.902856	0.0	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	4e-06	0.820059	0.000487769782418	0.0	0.813907	0.0	3e-06	0.841758	0.0003563969692	1e-06	0.807879	0.000123780912736	0.0	0.822798	0.0	2e-06	0.861636	0.00023211657823	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Methanothermobacter thermautotrophicus	0.0371230629453	0.0371230629453	0.132729408044		0.00593930516064	0.0123620779193	1.62181692933e-05	4.08244847092e-05	1e-06	0.769731	0.00012991551594	0.000274	0.776584	0.0352827253716	1e-06	0.79919	0.000125126690774	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000252	0.878304	0.0286916602907	9e-06	0.935812	0.000961731629857	1e-06	0.708229	0.000141197268115	0.0	0.892261	0.0	0.0	0.852495	0.0	0.0	0.902856	0.0	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	1e-06	0.820059	0.000121942445605	0.0	0.813907	0.0	1e-06	0.841758	0.000118798989733	0.0	0.807879	0.0	0.0	0.822798	0.0	1e-06	0.861636	0.000116058289115	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Methylacidiphilum infernorum	0.0208479427988	0.0208479427988	0.160542084441		0.018870440936	0.0236355950086	0.0055793074933	0.00534617052093	1e-06	0.769731	0.00012991551594	6e-06	0.776584	0.000772614424196	1e-05	0.79919	0.00125126690774	0.000461	0.757838	0.0608309427609	0.000369	0.775905	0.0475573684923	0.000291	0.878304	0.0331320362881	3e-06	0.935812	0.000320577209952	8e-06	0.708229	0.00112957814492	0.000486	0.892261	0.0544683674396	3.5e-05	0.852495	0.00410559592725	3.5e-05	0.902856	0.00387658718555	2.5e-05	0.778531	0.00321117591978	8.2e-05	0.747344	0.0109721895138	5e-05	0.613682	0.00814754221242	0.000118	0.650786	0.0181319204777	4.3e-05	0.772173	0.00556870027831	4.8e-05	0.762772	0.00629283717808	8e-06	0.853421	0.000937403696417	5.2e-05	0.751409	0.00692033233565	0.000103	0.603498	0.0170671650942	7.3e-05	0.846079	0.00862803591627	8e-05	0.625589	0.0127879486372	8e-06	0.814418	0.000982296560243	5.2e-05	0.820059	0.00634100717144	1.6e-05	0.813907	0.00196582656249	1e-06	0.841758	0.000118798989733	6e-06	0.807879	0.000742685476414	7.7e-05	0.822798	0.00935831151753	9e-06	0.861636	0.00104452460204	1.5e-05	0.808631	0.00185498700891	9e-06	0.82537	0.00109042005404	1e-06	0.867831	0.000115229808569	4e-06	0.859428	0.000465425841374	
Methylobacillus flagellatus	0.0191428609481	0.0191428609481	0.164629389269		0.00911725213493	0.0152188057456	0.000772634587045	0.00140419996511	3e-05	0.769731	0.0038974654782	3.8e-05	0.776584	0.00489322468658	0.0	0.79919	0.0	2e-05	0.757838	0.00263908645383	4.2e-05	0.775905	0.00541303381213	0.000428	0.878304	0.0487302801763	1e-06	0.935812	0.000106859069984	0.0	0.708229	0.0	0.0	0.892261	0.0	2.5e-05	0.852495	0.00293256851946	0.000286	0.902856	0.0316772552877	0.0	0.778531	0.0	1e-06	0.747344	0.000133807189193	0.0	0.613682	0.0	0.0	0.650786	0.0	1e-06	0.772173	0.000129504657635	0.0	0.762772	0.0	6e-06	0.853421	0.000703052772313	0.0	0.751409	0.0	0.0	0.603498	0.0	4e-06	0.846079	0.000472769091302	0.0	0.625589	0.0	0.0	0.814418	0.0	3.7e-05	0.820059	0.00451187048737	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	2.8e-05	0.822798	0.00340302237001	7e-06	0.861636	0.000812408023806	0.0	0.808631	0.0	1e-06	0.82537	0.000121157783782	3.4e-05	0.867831	0.00391781349134	2.4e-05	0.859428	0.00279255504824	
Methylococcus capsulatus	0.0227786940366	0.0227786940366	0.156291068116		0.106632358056	0.189552919999	0.00628290786574	0.0124588200118	7e-06	0.769731	0.00090940861158	4.7e-05	0.776584	0.00605214632287	0.000394	0.79919	0.0492999161651	0.001491	0.757838	0.196743895133	0.005195	0.775905	0.669540729857	0.00037	0.878304	0.0421266440777	1e-06	0.935812	0.000106859069984	0.000281	0.708229	0.0396764323404	1e-06	0.892261	0.000112074830123	2.2e-05	0.852495	0.00258066029713	0.001497	0.902856	0.165807171908	6e-06	0.778531	0.000770682220747	2.2e-05	0.747344	0.00294375816224	4e-06	0.613682	0.000651803376993	5e-06	0.650786	0.000768301715157	2.6e-05	0.772173	0.00336712109851	1.3e-05	0.762772	0.00170431006906	1.5e-05	0.853421	0.00175763193078	5e-06	0.751409	0.000665416570736	7e-06	0.603498	0.00115990442388	7.7e-05	0.846079	0.00910080500757	3e-06	0.625589	0.000479548073895	6e-06	0.814418	0.000736722420182	0.000133	0.820059	0.0162183452654	3e-06	0.813907	0.000368592480468	3e-06	0.841758	0.0003563969692	5e-06	0.807879	0.000618904563678	0.000371	0.822798	0.0450900464026	0.00037	0.861636	0.0429415669726	6e-06	0.808631	0.000741994803563	3e-06	0.82537	0.000363473351345	2.5e-05	0.867831	0.00288074521422	3.9e-05	0.859428	0.00453790195339	
Methylomicrobium alcaliphilum	0.00123423828012	0.00123423828012	0.289677633802		0.0488440153113	0.0607085545445	0.0012770422997	0.00257552953234	0.000204	0.769731	0.0265027652518	0.000676	0.776584	0.0870478917928	0.000645	0.79919	0.0807067155495	5.8e-05	0.757838	0.00765335071612	0.000214	0.775905	0.0275806960904	0.000344	0.878304	0.0391663934128	4.6e-05	0.935812	0.00491551721927	0.000273	0.708229	0.0385468541955	1e-06	0.892261	0.000112074830123	4.9e-05	0.852495	0.00574783429815	0.00198	0.902856	0.219304075068	1e-06	0.778531	0.000128447036791	0.0	0.747344	0.0	2e-06	0.613682	0.000325901688497	0.0	0.650786	0.0	2e-06	0.772173	0.00025900931527	0.0	0.762772	0.0	6e-06	0.853421	0.000703052772313	0.0	0.751409	0.0	1e-06	0.603498	0.000165700631982	1e-06	0.846079	0.000118192272826	0.0	0.625589	0.0	3e-06	0.814418	0.000368361210091	8.4e-05	0.820059	0.0102431654308	0.0	0.813907	0.0	3e-06	0.841758	0.0003563969692	1.4e-05	0.807879	0.0017329327783	5.8e-05	0.822798	0.00704911776645	4e-05	0.861636	0.00464233156461	1e-06	0.808631	0.000123665800594	4e-06	0.82537	0.000484631135127	2e-06	0.867831	0.000230459617137	1e-05	0.859428	0.00116356460343	
Methylomonas methanica	0.0460374657995	0.0460374657995	0.12230696708		0.0907257739693	0.185999660303	0.00544172455487	0.0100161641236	3.7e-05	0.769731	0.00480687408978	0.000167	0.776584	0.0215044348068	0.000149	0.79919	0.0186438769254	0.000176	0.757838	0.0232239607937	0.001037	0.775905	0.133650382457	0.000402	0.878304	0.0457700295114	2e-06	0.935812	0.000213718139968	6.8e-05	0.708229	0.00960141423184	4e-05	0.892261	0.0044829932049	0.000589	0.852495	0.0690913143186	0.006022	0.902856	0.666994515183	1.2e-05	0.778531	0.00154136444149	1.1e-05	0.747344	0.00147187908112	7e-06	0.613682	0.00114065590974	2e-06	0.650786	0.000307320686063	2.3e-05	0.772173	0.00297860712561	1.5e-05	0.762772	0.00196651161815	8e-06	0.853421	0.000937403696417	1e-06	0.751409	0.000133083314147	4e-06	0.603498	0.000662802527929	2e-05	0.846079	0.00236384545651	0.0	0.625589	0.0	1.7e-05	0.814418	0.00208738019052	0.000375	0.820059	0.0457284171017	1e-06	0.813907	0.000122864160156	7e-06	0.841758	0.000831592928134	1.2e-05	0.807879	0.00148537095283	0.000105	0.822798	0.0127613338875	0.000109	0.861636	0.0126503535135	6e-06	0.808631	0.000741994803563	1e-05	0.82537	0.00121157783782	0.00013	0.867831	0.0149798751139	0.000117	0.859428	0.0136137058602	
Methylotenera mobilis	0.000996070753742	0.000996070753742	0.298841763563		0.0213798876045	0.0246235397374	0.00148919016771	0.00250285920448	5.2e-05	0.769731	0.00675560682888	8.4e-05	0.776584	0.0108166019387	0.0	0.79919	0.0	7.3e-05	0.757838	0.00963266555649	0.000302	0.775905	0.0389222907444	0.000459	0.878304	0.0522598098153	3e-06	0.935812	0.000320577209952	0.0	0.708229	0.0	0.0	0.892261	0.0	0.000619	0.852495	0.0726103965419	0.000396	0.902856	0.0438608150137	1e-06	0.778531	0.000128447036791	4e-06	0.747344	0.000535228756771	1e-06	0.613682	0.000162950844248	1e-06	0.650786	0.000153660343031	7e-06	0.772173	0.000906532603445	2e-06	0.762772	0.000262201549087	4e-05	0.853421	0.00468701848209	0.0	0.751409	0.0	1e-06	0.603498	0.000165700631982	9e-06	0.846079	0.00106373045543	0.0	0.625589	0.0	2e-06	0.814418	0.000245574140061	6e-05	0.820059	0.00731654673627	1e-06	0.813907	0.000122864160156	0.0	0.841758	0.0	0.0	0.807879	0.0	7.6e-05	0.822798	0.00923677500431	6e-06	0.861636	0.000696349734691	1e-06	0.808631	0.000123665800594	2e-06	0.82537	0.000242315567564	3.2e-05	0.867831	0.0036873538742	2.6e-05	0.859428	0.00302526796893	
Methylovorus glucosotrophus	0.0208657170053	0.0208657170053	0.160501221451		0.00992406470934	0.0177154354055	0.000407779256484	0.00098587712596	8.5e-05	0.769731	0.0110428188549	0.000287	0.776584	0.0369567232907	0.0	0.79919	0.0	2e-06	0.757838	0.000263908645383	1.3e-05	0.775905	0.00167546284661	0.000484	0.878304	0.0551062046854	3e-06	0.935812	0.000320577209952	0.0	0.708229	0.0	0.0	0.892261	0.0	2.2e-05	0.852495	0.00258066029713	1.1e-05	0.902856	0.0012183559726	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	1.6e-05	0.853421	0.00187480739283	0.0	0.751409	0.0	0.0	0.603498	0.0	1e-06	0.846079	0.000118192272826	0.0	0.625589	0.0	0.0	0.814418	0.0	3.6e-05	0.820059	0.00438992804176	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	7e-06	0.822798	0.000850755592503	0.0	0.861636	0.0	0.0	0.808631	0.0	0.0	0.82537	0.0	7e-06	0.867831	0.000806608659981	8e-06	0.859428	0.000930851682747	
Microcystis aeruginosa	0.0399732854049	0.0399732854049	0.129148484844		0.454900458783	0.856204058119	0.041803636548	0.130463731219	0.0	0.769731	0.0	0.001854	0.776584	0.238737857077	0.007562	0.79919	0.946208035636	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000195	0.878304	0.0222018799869	0.007304	0.935812	0.780498647164	0.02098	0.708229	2.96231868506	0.0	0.892261	0.0	0.0	0.852495	0.0	0.000487	0.902856	0.0539399416961	0.0	0.778531	0.0	0.0	0.747344	0.0	1.4e-05	0.613682	0.00228131181948	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	3e-06	0.814418	0.000368361210091	0.0	0.820059	0.0	0.0	0.813907	0.0	0.004274	0.841758	0.507746882121	0.003179	0.807879	0.393499521587	0.0	0.822798	0.0	0.000136	0.861636	0.0157839273197	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Moorella thermoacetica	0.0437551492888	0.0437551492888	0.124770251462		0.00725795374811	0.0153068088175	0.000170980251265	0.00053809093486	0.0	0.769731	0.0	2e-06	0.776584	0.000257538141399	3e-06	0.79919	0.000375380072323	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000409	0.878304	0.0465670200751	0.000294	0.935812	0.0314165665753	0.0	0.708229	0.0	2e-06	0.892261	0.000224149660245	0.0	0.852495	0.0	9e-06	0.902856	0.000996836704857	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	4e-06	0.820059	0.000487769782418	0.0	0.813907	0.0	4e-06	0.841758	0.000475195958934	1e-06	0.807879	0.000123780912736	1e-06	0.822798	0.000121536513215	2.2e-05	0.861636	0.00255328236053	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Muricauda ruestringensis	0.0492548988015	0.0492548988015	0.119034038148		0.0312273858301	0.0438979930609	0.00981479217651	0.012945817327	0.001076	0.769731	0.139789095151	1.8e-05	0.776584	0.00231784327259	0.000315	0.79919	0.0394149075939	7e-05	0.757838	0.00923680258842	4e-05	0.775905	0.00515527029727	0.000399	0.878304	0.045428462127	3e-06	0.935812	0.000320577209952	5.1e-05	0.708229	0.00720106067388	1.2e-05	0.892261	0.00134489796147	5e-06	0.852495	0.000586513703893	0.000837	0.902856	0.0927058135517	1.5e-05	0.778531	0.00192670555187	1.8e-05	0.747344	0.00240852940547	1e-06	0.613682	0.000162950844248	3e-06	0.650786	0.000460981029094	3e-05	0.772173	0.00388513972905	2.7e-05	0.762772	0.00353972091267	1.7e-05	0.853421	0.00199198285489	0.000155	0.751409	0.0206279136928	3e-06	0.603498	0.000497101895947	0.000336	0.846079	0.0397126036694	2e-06	0.625589	0.00031969871593	9e-06	0.814418	0.00110508363027	0.000363	0.820059	0.0442651077544	1.5e-05	0.813907	0.00184296240234	9e-06	0.841758	0.0010691909076	2e-06	0.807879	0.000247561825471	1e-05	0.822798	0.00121536513215	0.000206	0.861636	0.0239080075577	0.000107	0.808631	0.0132322406635	0.000144	0.82537	0.0174467208646	0.000216	0.867831	0.0248896386508	9.6e-05	0.859428	0.011170220193	
Mycobacterium avium complex (MAC)	0.0298245888433	0.0298245888433	0.143310868296		0.0878029632889	0.172348227621	0.0014441244109	0.00294080151566	0.0	0.769731	0.0	0.0	0.776584	0.0	0.0	0.79919	0.0	0.001679	0.757838	0.221551307799	0.004497	0.775905	0.57958126317	0.001431	0.878304	0.162927642365	8e-06	0.935812	0.000854872559873	0.0	0.708229	0.0	4e-06	0.892261	0.00044829932049	4e-06	0.852495	0.000469210963114	0.0	0.902856	0.0	2e-06	0.778531	0.000256894073582	2e-06	0.747344	0.000267614378385	1e-06	0.613682	0.000162950844248	3.7e-05	0.650786	0.00568543269216	2e-06	0.772173	0.00025900931527	4e-06	0.762772	0.000524403098174	0.0	0.853421	0.0	1.5e-05	0.751409	0.00199624971221	5e-06	0.603498	0.000828503159911	0.0	0.846079	0.0	9e-06	0.625589	0.00143864422169	7e-06	0.814418	0.000859509490213	3.2e-05	0.820059	0.00390215825934	0.000109	0.813907	0.013392193457	2e-06	0.841758	0.000237597979467	2e-06	0.807879	0.000247561825471	2e-06	0.822798	0.000243073026429	0.0	0.861636	0.0	6e-06	0.808631	0.000741994803563	6e-06	0.82537	0.000726946702691	0.0	0.867831	0.0	0.0	0.859428	0.0	
Mycobacterium rhodesiae	0.0216452154017	0.0216452154017	0.158741830923		0.0208860249532	0.0365256251709	0.00127624564175	0.00349857977581	0.0	0.769731	0.0	1e-06	0.776584	0.000128769070699	0.0	0.79919	0.0	0.000422	0.757838	0.0556847241759	0.000875	0.775905	0.112771537753	0.000531	0.878304	0.0604574270412	0.0	0.935812	0.0	0.0	0.708229	0.0	0.0	0.892261	0.0	6e-06	0.852495	0.000703816444671	0.0	0.902856	0.0	1e-06	0.778531	0.000128447036791	1e-06	0.747344	0.000133807189193	0.0	0.613682	0.0	1.3e-05	0.650786	0.00199758445941	1e-06	0.772173	0.000129504657635	3e-06	0.762772	0.00039330232363	0.0	0.853421	0.0	7e-06	0.751409	0.00093158319903	1e-06	0.603498	0.000165700631982	1e-06	0.846079	0.000118192272826	0.0	0.625589	0.0	2e-06	0.814418	0.000245574140061	0.000128	0.820059	0.0156086330374	6.1e-05	0.813907	0.00749471376951	1e-06	0.841758	0.000118798989733	0.0	0.807879	0.0	2e-06	0.822798	0.000243073026429	0.0	0.861636	0.0	2e-06	0.808631	0.000247331601188	1e-06	0.82537	0.000121157783782	0.0	0.867831	0.0	0.0	0.859428	0.0	
Mycoplasma bovis	0.00582708070824	0.00582708070824	0.220545532901		0.0382589487199	0.0544323500298	0.00259887472585	0.00407946850166	8e-06	0.769731	0.00103932412752	3e-06	0.776584	0.000386307212098	8.5e-05	0.79919	0.0106357687158	1e-06	0.757838	0.000131954322692	9.2e-05	0.775905	0.0118571216837	0.000657	0.878304	0.0748032571866	0.000113	0.935812	0.0120750749082	0.001303	0.708229	0.183980040354	0.000336	0.892261	0.0376571429212	1.8e-05	0.852495	0.00211144933401	0.000778	0.902856	0.0861709951532	4e-06	0.778531	0.000513788147164	2e-06	0.747344	0.000267614378385	1e-06	0.613682	0.000162950844248	9e-06	0.650786	0.00138294308728	1e-06	0.772173	0.000129504657635	1e-06	0.762772	0.000131100774543	4e-06	0.853421	0.000468701848209	0.0	0.751409	0.0	1.5e-05	0.603498	0.00248550947973	1e-06	0.846079	0.000118192272826	2e-06	0.625589	0.00031969871593	0.000113	0.814418	0.0138749389134	7e-06	0.820059	0.000853597119232	1.3e-05	0.813907	0.00159723408203	0.000103	0.841758	0.0122362959425	9.1e-05	0.807879	0.0112640630589	2e-06	0.822798	0.000243073026429	1.9e-05	0.861636	0.00220510749319	1.4e-05	0.808631	0.00173132120831	1e-06	0.82537	0.000121157783782	2.6e-05	0.867831	0.00299597502279	3.5e-05	0.859428	0.00407247611202	
