pfam	count
PF11042	9017
PF04959	121
PF00635	69
PF01437	51
PF05602	287
PF03925	5342
PF10112	206
PF14330	423
PF08993	490
PF03650	174
PF09090	84
PF12599	276
PF02966	319
PF02278	353
PF11810	110
PF13326	112
PF08145	191
PF06713	363
PF01371	385
PF13680	127
PF00165	319
PF14280	192
PF08877	141
PF01355	2798
PF04641	211
PF04509	1605
PF07888	74
PF11360	188
PF02240	1686
PF08909	86
PF09137	128
PF06319	319
PF01442	213
PF11162	711
PF13839	107
PF02825	86
PF01929	280
PF09794	101
PF07504	264
PF15517	43
PF05265	134
PF03214	129
PF11769	139
PF06204	678
PF14082	424
PF12608	123
PF10388	64
PF01724	175
PF06594	165
PF11852	5490
PF14782	106
PF07564	309
PF14488	172
PF03792	81
PF04051	227
PF07035	45
PF12158	227
PF14109	1428
PF10250	146
PF09100	1727
PF07853	130
PF05509	112
PF10675	3702
PF02249	814
PF14538	223
PF13831	89
PF04433	163
PF01426	208
PF10547	131
PF10772	26
PF10986	271
PF02320	49
PF04287	1950
PF14913	46
PF10099	7550
PF02014	71
PF05125	131
PF07445	184
PF02007	1715
PF08616	65
PF04840	107
PF15632	351
PF14964	9
PF02985	74
PF10990	133
PF02210	135
PF10973	589
PF02229	202
PF06693	7926
PF01733	81
PF02063	120
PF00855	148
PF13854	160
PF03727	301
PF03501	118
PF02203	216
PF06177	171
PF11896	212
PF00157	113
PF07792	40
PF13014	162
PF12569	217
PF11318	130
PF10035	1832
PF05957	699
PF06294	177
PF08721	356
PF04129	185
PF07910	203
PF01373	90
PF12794	315
PF10030	23
PF13771	77
PF04588	170
PF03399	253
PF05517	90
PF10546	132
PF09821	175
PF06246	165
PF09545	877
PF00320	153
PF12766	4463
PF02426	527
PF02364	668
PF04858	61
PF07689	99
PF05991	208
PF06268	61
PF10343	403
PF07754	189
PF14373	202
PF01805	104
PF04684	18
PF08903	283
PF13959	168
PF13764	148
PF09887	2238
PF00267	232
PF13281	182
PF05856	102
PF04571	78
PF10727	600
PF11813	339
PF12566	110
PF00345	2733
PF03676	101
PF11849	20292
PF09686	86
PF10162	83
PF08767	146
PF14894	99
PF10022	769
PF05832	88
PF06890	67
PF05700	58
PF04636	129
PF10477	54
PF05538	385
PF11528	2617
PF04216	637
PF11965	106
PF06210	784
PF09676	7194
PF08357	309
PF14718	2193
PF08742	84
PF03406	37
PF06544	88
PF11573	132
PF06775	50
PF03677	55
PF03068	220
PF02099	97
PF03820	182
PF09956	64
PF08679	362
PF00360	10051
PF08803	151
PF09554	240
PF14086	721
PF08521	225
PF05576	502
PF10408	257
PF08074	70
PF07332	133
PF14671	134
PF12157	150
PF11793	71
PF09379	141
PF06131	31
PF14771	112
PF01823	87
PF09194	188
PF14447	14
PF01265	195
PF03914	139
PF06672	87
PF12234	145
PF04729	212
PF10980	8649
PF13623	430
PF00526	36
PF11205	6350
PF07856	40
PF11279	10601
PF09725	55
PF05204	133
PF04065	128
PF01239	131
PF06046	180
PF13199	504
PF01234	169
PF06432	90
PF12532	424
PF00864	41
PF08900	1046
PF10504	1484
PF07774	82
PF14429	101
PF00038	268
PF11059	56
PF12340	236
PF04855	100
PF14567	155
PF05585	46
PF07511	63
PF12588	97
PF11261	19
PF13349	453
PF11962	255
PF05783	100
PF03798	333
PF03780	371
PF05189	64
PF04121	91
PF02953	126
PF05024	102
PF04232	233
PF14064	731
PF04921	155
PF11859	9050
PF10312	61
PF12594	124
PF13668	233
PF01826	75
PF06754	105
PF09567	65
PF09606	45
PF13332	168
PF05636	1124
PF08646	557
PF07565	140
PF08596	51
PF03788	2872
PF01735	254
PF12260	67
PF14710	286
PF10691	145
PF10034	116
PF11159	255
PF10345	181
PF12553	24
PF14701	169
PF12044	169
PF01347	87
PF12755	90
PF06505	1015
PF04083	58
PF11258	1307
PF10007	128
PF13653	39
PF13591	1398
PF04930	296
PF08427	84
PF02507	149
PF07931	90
PF00337	127
PF09526	3191
PF14341	2234
PF01333	143
PF07842	65
PF03609	233
PF12171	249
PF10226	25
PF07892	141
PF10987	6641
PF02759	169
PF03998	86
PF06675	169
PF11535	65
PF02453	70
PF02089	227
PF11075	7892
PF14065	577
PF03199	481
PF10436	128
PF12639	186
PF10753	14
PF13566	7416
PF06481	1175
PF00277	41
PF08782	69
PF10618	41
PF01851	74
PF04845	119
PF09744	22
PF00045	74
PF05565	185
PF13544	1113
PF14772	62
PF13032	48
PF07591	482
PF14717	387
PF08326	180
PF00956	267
PF01448	88
PF12062	46
PF09660	43
PF10982	3547
PF08483	507
PF06062	81
PF12891	111
PF10155	77
PF03455	76
PF13830	23
PF09718	101
PF06233	229
PF04672	32
PF04405	910
PF11444	263
PF03414	248
PF12101	114
PF11202	917
PF12965	78
PF04516	57
PF05104	56
PF04928	275
PF12961	33
PF11951	1122
PF11564	185
PF13308	251
PF06894	26
PF07807	27
PF08638	101
PF07617	64
PF05472	363
PF05692	13
PF12662	79
PF12070	54
PF10826	76
PF08519	62
PF03472	1041
PF14844	88
PF08347	17
PF00395	526
PF03443	42
PF13224	329
PF04059	115
PF10221	47
PF12286	63
PF13691	26
PF01825	87
PF00564	90
PF02329	137
PF12789	219
PF09681	76
PF15611	8679
PF07082	165
PF06638	135
PF12902	86
PF05351	217
PF00519	59
PF04283	102
PF06105	47
PF12265	130
PF13467	522
PF04124	77
PF01389	75
PF14060	935
PF07463	58
PF04217	3002
PF05233	131
PF12305	3399
PF12037	111
PF13949	165
PF03385	142
PF00405	80
PF03660	219
PF10084	422
PF06961	1696
PF09864	367
PF09847	124
PF11817	116
PF05346	161
PF11196	744
PF07348	7080
PF07808	68
PF11971	46
PF02831	39
PF11836	39
PF04091	66
PF07189	120
PF06485	194
PF04884	134
PF13503	1289
PF05369	24
PF03425	100
PF08044	70
PF12081	572
PF04816	246
PF08856	2198
PF12055	508
PF03923	141
PF14901	15
PF06025	112
PF09706	106
PF11672	57
PF04320	135
PF14753	133
PF11815	8569
PF00061	53
PF01331	291
PF11324	157
PF05743	75
PF06223	23
PF14874	130
PF10598	97
PF15227	115
PF01803	103
PF09552	73
PF00790	184
PF04113	189
PF11659	72
PF03830	446
PF02501	4152
PF03709	890
PF15445	52
PF11253	78
PF14417	137
PF04178	166
PF02927	299
PF05669	55
PF10357	89
PF06777	90
PF07012	614
PF11407	179
PF05822	74
PF14680	45
PF08150	39
PF10515	35
PF13648	1551
PF14359	121
PF01505	68
PF00794	17
PF03416	200
PF00614	625
PF07984	366
PF14532	141
PF05232	1657
PF10051	100
PF13346	246
PF08801	167
PF02406	405
PF13267	95
PF14730	199
PF11697	318
PF03024	65
PF07247	51
PF07088	89
PF03398	64
PF10571	90
PF05817	45
PF06920	60
PF12257	111
PF06839	82
PF10474	37
PF14738	59
PF12600	142
PF04940	1247
PF02312	28
PF11660	36
PF03615	58
PF11201	9352
PF12476	291
PF00170	163
PF01394	67
PF07005	238
PF11747	79
PF09922	233
PF12170	3991
PF12624	83
PF09505	96
PF03813	73
PF03843	5532
PF02799	159
PF02015	56
PF10303	17
PF02724	191
PF09243	182
PF12430	80
PF14501	573
PF05279	30
PF10237	40
PF12874	85
PF05041	65
PF08278	1885
PF10614	3361
PF01284	78
PF06424	43
PF14415	755
PF11994	58
PF13726	554
PF10003	2253
PF10507	67
PF14360	52
PF11266	135
PF14401	3555
PF00433	71
PF09987	882
PF00605	45
PF03782	80
PF05303	23
PF01459	211
PF02198	37
PF05180	99
PF09959	232
PF02023	49
PF06466	83
PF00765	1058
PF13805	67
PF09234	235
PF14388	123
PF00036	455
PF04063	42
PF05044	33
PF08893	77
PF13400	117
PF01337	99
PF09373	30
PF06667	2725
PF05067	406
PF12689	101
PF13992	32
PF09177	43
PF10133	230
PF13869	91
PF00567	56
PF12183	363
PF13146	259
PF02241	1592
PF10354	152
PF01781	112
PF03815	52
PF14843	70
PF11882	115
PF09152	27
PF02994	5482
PF02392	125
PF09879	544
PF11808	6219
PF05335	63
PF07373	372
PF06297	47
PF06366	42
PF14371	274
PF08817	83
PF04048	36
PF09980	220
PF04118	129
PF06917	41
PF10989	73
PF12103	125
PF05247	2730
PF14709	15
PF12914	257
PF14648	70
PF13896	95
PF08954	196
PF05182	45
PF11371	129
PF06532	159
PF10974	4775
PF02727	263
PF11227	3599
PF03223	209
PF15410	57
PF05327	114
PF02536	32
PF09895	135
PF05149	57
PF14027	106
PF11267	73
PF00241	208
PF02697	150
PF12421	59
PF04664	145
PF07507	381
PF07237	3851
PF06519	885
PF05908	390
PF13490	671
PF11496	182
PF10080	31
PF11739	1194
PF09819	96
PF14414	47
PF10081	287
PF13901	83
PF04738	79
PF14432	51
PF01465	21
PF00659	139
PF09673	2356
PF11246	401
PF10981	953
PF14125	1450
PF12358	548
PF13619	468
PF01846	67
PF08953	52
PF07074	32
PF08453	158
PF08455	1098
PF03114	317
PF03198	114
PF09952	108
PF00447	139
PF05826	66
PF03770	144
PF02221	59
PF04423	207
PF11062	38
PF04037	137
PF09361	279
PF06056	95
PF12275	214
PF02714	431
PF07789	60
PF09889	542
PF05022	45
PF00646	72
PF10076	142
PF13774	95
PF02123	298
PF05962	869
PF08696	39
PF09767	39
PF02920	22
PF00757	44
PF09773	176
PF05639	162
PF07004	85
PF06244	57
PF15067	18
PF00031	36
PF03715	160
PF12564	272
PF09898	121
PF05786	100
PF13890	106
PF00235	89
PF12885	13
PF01417	115
PF08344	60
PF04987	75
PF11454	4591
PF10075	83
PF13960	47
PF08920	84
PF14917	19
PF06506	31
PF10605	1010
PF11068	72
PF11920	170
PF08412	36
PF05150	40
PF10242	62
PF11916	82
PF06541	165
PF00847	149
PF05301	51
PF05478	23
PF03371	202
PF01674	95
PF07039	60
PF10071	156
PF03850	51
PF12353	19
PF14726	7
PF10185	40
PF09652	50
PF00402	35
PF12816	41
PF12237	51
PF10309	22
PF14806	148
PF13399	146
PF03818	506
PF09904	106
PF09522	302
PF12851	2000
PF06610	97
PF11979	42
PF11212	75
PF14740	163
PF01847	44
PF00791	103
PF12568	394
PF01342	55
PF10351	51
PF04137	183
PF01770	22
PF03847	23
PF00839	66
PF12905	167
PF13634	43
PF09139	160
PF15258	78
PF07647	123
PF03188	169
PF07179	135
PF11822	76
PF10741	30
PF09209	675
PF00088	45
PF13897	38
PF13201	289
PF09998	686
PF12309	38
PF02375	28
PF10633	194
PF15353	53
PF02468	69
PF09523	4695
PF08033	107
PF10236	23
PF04481	118
PF14284	130
PF03452	107
PF14119	26
PF12054	14
PF02212	147
PF12095	38
PF12057	16
PF14705	36
PF02745	1845
PF01607	40
PF10602	185
PF06405	907
PF08862	38
PF08845	16
PF11158	7911
PF04100	166
PF09619	77
PF04757	100
PF14899	349
PF01080	209
PF02816	137
PF11780	68
PF04176	55
PF08329	106
PF11864	45
PF03390	97
PF09333	84
PF06002	27
PF02276	199
PF11450	106
PF11843	491
PF12018	58
PF04265	101
PF14635	33
PF02923	49
PF05502	110
PF10063	19
PF06479	66
PF14357	79
PF03378	219
PF09736	79
PF06718	71
PF06029	4119
PF11939	158
PF04703	30
PF14024	101
PF01900	511
PF08397	30
PF10686	237
PF07488	227
PF10993	221
PF05845	150
PF04399	34
PF11064	41
PF11286	268
PF15247	18
PF07769	38
PF05920	122
PF10254	27
PF08861	81
PF07158	142
PF14260	100
PF09731	113
PF10999	169
PF12290	140
PF10208	61
PF13628	437
PF04615	122
PF09412	57
PF09984	572
PF05741	71
PF04597	184
PF07500	118
PF09174	86
PF12339	4290
PF10251	29
PF07015	114
PF03125	99
PF11262	52
PF07429	716
PF13031	46
PF06736	97
PF07220	138
PF07536	228
PF06957	176
PF01498	37
PF04076	1084
PF12294	50
PF14557	143
PF04614	97
PF03145	75
PF11720	212
PF07077	1386
PF11777	12
PF14228	113
PF06664	76
PF08569	207
PF12067	19
PF07677	52
PF12200	101
PF14289	1254
PF09498	84
PF09311	76
PF09764	52
PF01285	140
PF04934	36
PF00658	178
PF14339	237
PF09888	516
PF07562	50
PF13689	1285
PF03799	2775
PF05383	52
PF09037	87
PF02753	452
PF14634	67
PF00429	433
PF03849	111
PF08063	19
PF04157	162
PF11322	2420
PF02466	238
PF04006	119
PF03360	59
PF08190	143
PF15113	70
PF01251	232
PF06201	141
PF03889	300
PF14664	55
PF08967	339
PF11796	16
PF06153	79
PF11776	1002
PF08506	307
PF14090	169
PF10723	41
PF11207	6846
PF06212	30
PF10908	17
PF09039	34
PF09111	83
PF05857	243
PF09973	58
PF08760	124
PF07975	66
PF08386	214
PF00957	234
PF02841	46
PF06412	64
PF06229	57
PF04830	848
PF14631	73
PF11157	7548
PF02184	42
PF01998	75
PF12063	65
PF00870	545
PF04939	121
PF15450	16
PF00729	8
PF15604	9
PF09476	117
PF03157	24
PF11319	2330
PF09357	3763
PF12416	52
PF07336	16
PF10869	538
PF12795	1380
PF13695	46
PF01111	122
PF14570	43
PF08644	103
PF13953	1310
PF09296	1006
PF05691	170
PF13832	171
PF01403	175
PF12514	11155
PF12614	21
PF11023	40
PF12587	72
PF05269	183
PF14601	298
PF14040	983
PF14273	64
PF13911	94
PF10047	160
PF13886	34
PF07812	114
PF10995	42
PF01462	28
PF04848	27
PF11341	30
PF05360	3262
PF12733	50
PF08353	95
PF11865	55
PF04438	68
PF00531	55
PF12031	31
PF06109	27
PF10629	32
PF09740	5
PF09881	189
PF14424	32
PF12861	76
PF11161	21
PF11582	110
PF12732	709
PF02020	89
PF05375	68
PF10163	43
PF03194	131
PF01273	22
PF10165	75
PF05773	102
PF10119	108
PF10186	72
PF06406	803
PF04056	77
PF06799	49
PF05625	52
PF09088	73
PF00610	75
PF04170	293
PF13698	130
PF04148	34
PF12725	2280
PF10026	1766
PF13317	4
PF05651	262
PF14926	22
PF04622	139
PF04031	39
PF05667	70
PF04070	99
PF08905	468
PF07554	204
PF13829	41
PF10491	49
PF03227	31
PF09048	51
PF04084	81
PF04122	1100
PF07281	45
PF03542	27
PF00093	76
PF05922	3727
PF09015	242
PF10483	44
PF09172	92
PF13364	201
PF01117	26
PF14702	38
PF03603	26
PF15130	21
PF06942	457
PF11225	108
PF11576	320
PF01348	56
PF10271	35
PF03045	8
PF00611	107
PF00978	7
PF00878	41
PF10239	31
PF14742	157
PF09532	17
PF12036	17
PF06431	5
PF14105	76
PF14094	54
PF02611	14
PF06825	30
PF07528	89
PF07309	229
PF10636	138
PF03887	800
PF08010	22
PF05422	103
PF11935	40
PF10615	228
PF04825	87
PF14132	24
PF07933	62
PF05277	188
PF09882	195
PF09661	45
PF04810	101
PF09504	59
PF13004	123
PF12263	125
PF14327	33
PF04457	119
PF11730	147
PF10985	8118
PF02736	37
PF06847	156
PF14302	489
PF09884	417
PF01466	284
PF15532	6
PF10685	25
PF12527	22
PF12917	916
PF10158	30
PF04103	7
PF10300	215
PF14491	300
PF12834	123
PF04256	156
PF05736	208
PF09518	74
PF03345	176
PF10152	50
PF01067	115
PF06413	41
PF02114	137
PF07017	38
PF14250	72
PF03664	84
PF14122	32
PF09229	25
PF06305	1259
PF06888	107
PF10090	128
PF04220	3293
PF13283	21
PF04219	4133
PF01468	120
PF14462	37
PF11211	65
PF14783	62
PF09755	40
PF09507	81
PF11487	19
PF09638	52
PF12295	54
PF05276	19
PF04097	192
PF06682	84
PF11735	108
PF12097	60
PF12276	128
PF11333	63
PF09509	294
PF00874	266
PF02936	38
PF09602	14
PF11847	1381
PF10771	238
PF04211	1237
PF11750	5553
PF03530	16
PF05068	64
PF09894	792
PF07290	4622
PF07653	210
PF14500	82
PF12348	189
PF05804	196
PF14286	112
PF09986	213
PF08725	13
PF04190	42
PF00568	131
PF09658	103
PF08972	21
PF09783	84
PF02297	34
PF09776	10
PF07996	528
PF08084	189
PF11828	37
PF10161	42
PF14206	58
PF07491	53
PF10257	120
PF01358	79
PF07174	55
PF12996	699
PF14008	31
PF13938	215
PF02891	35
PF14633	60
PF09600	410
PF14624	81
PF03288	81
PF12937	172
PF07109	114
PF06179	38
PF13556	362
PF07752	79
PF07496	40
PF13864	37
PF10367	106
PF14728	53
PF02041	63
PF11198	78
PF07533	10
PF08922	377
PF03828	52
PF10510	55
PF00853	42
PF11525	9
PF04598	1848
PF15100	11
PF07780	73
PF10268	45
PF12436	82
PF08711	35
PF07566	1341
PF11216	58
PF12640	484
PF10946	156
PF02765	41
PF04969	132
PF00021	13
PF12646	71
PF14775	26
PF07857	78
PF09762	83
PF03520	54
PF11301	118
PF09746	49
PF04467	416
PF09112	202
PF01057	29
PF06150	144
PF14361	294
PF04710	44
PF10125	811
PF10154	45
PF11367	448
PF10204	16
PF12389	26
PF11316	957
PF11352	42
PF10222	50
PF12508	543
PF14175	106
PF13705	96
PF11268	26
PF12352	49
PF10828	4
PF03607	30
PF06475	54
PF08510	35
PF04827	25
PF11667	70
PF03912	99
PF06897	162
PF12408	1147
PF07718	119
PF14145	176
PF09745	43
PF01405	15
PF08216	41
PF00792	93
PF10038	92
PF09110	33
PF03872	2076
PF12166	53
PF01744	75
PF13821	22
PF14822	26
PF06101	80
PF10914	35
PF04239	1477
PF10613	46
PF07091	47
PF13798	47
PF12894	34
PF02864	30
PF02255	115
PF02893	96
PF06156	22
PF14126	1248
PF12282	60
PF10759	792
PF08042	143
PF09804	49
PF08606	61
PF04968	98
PF11679	41
PF07747	269
PF08156	35
PF10057	78
PF14560	27
PF14374	50
PF06320	21
PF06154	15
PF14233	80
PF10192	25
PF07352	77
PF14285	265
PF06337	50
PF09758	65
PF12701	53
PF13848	111
PF15580	24
PF13850	89
PF09829	1341
PF01115	172
PF04225	2463
PF04841	126
PF06963	122
PF08855	91
PF12739	150
PF02877	66
PF12483	102
PF11904	67
PF09900	11
PF00647	75
PF13300	11
PF05224	37
PF04133	44
PF03451	86
PF10506	26
PF04045	173
PF07987	67
PF02197	31
PF14839	6
PF15024	33
PF12391	407
PF08312	12
PF11913	97
PF11375	84
PF05978	105
PF08343	113
PF07064	71
PF08429	103
PF04437	78
PF12336	15
PF09539	57
PF04889	123
PF08480	33
PF14865	32
PF07869	664
PF11833	48
PF10058	49
PF13405	260
PF13891	31
PF02794	53
PF08514	51
PF08800	229
PF12825	52
PF11061	65
PF10698	521
PF14346	749
PF07226	44
PF04049	39
PF10976	149
PF09816	21
PF03986	91
PF01014	129
PF02273	4
PF06461	16
PF03669	17
PF14956	35
PF07773	13
PF03248	115
PF05046	17
PF11789	24
PF15446	19
PF14961	45
PF04908	21
PF04282	151
PF10627	2193
PF14300	46
PF12718	92
PF14617	13
PF00618	111
PF14736	12
PF02840	90
PF08231	73
PF04139	75
PF05557	66
PF05915	18
PF13009	386
PF03212	154
PF04495	95
PF06292	39
PF06282	118
PF06186	58
PF09269	140
PF05034	77
PF10275	67
PF02136	128
PF03750	512
PF03920	36
PF03834	46
PF03929	1514
PF01608	45
PF06916	38
PF09668	143
PF14750	70
PF09945	7391
PF14317	1082
PF15595	19
PF11163	123
PF05339	32
PF05053	89
PF09230	19
PF10189	48
PF09362	147
PF00054	17
PF10540	149
PF02187	87
PF12474	12
PF00686	617
PF01834	18
PF10391	15
PF05705	15
PF11781	23
PF11768	23
PF02269	31
PF13756	68
PF03988	1477
PF11317	43
PF09726	51
PF14941	13
PF14227	13
PF08517	31
PF03105	162
PF14394	28
PF08961	4
PF04575	803
PF05255	32
PF11102	4898
PF09858	477
PF13856	37
PF12187	9
PF01122	29
PF09270	42
PF14676	13
PF07450	33
PF03531	131
PF06252	230
PF12248	58
PF08640	8
PF03121	36
PF07065	247
PF09753	29
PF06004	28
PF08172	40
PF01947	698
PF04931	31
PF15035	21
PF04387	96
PF03801	48
PF10707	808
PF07338	47
PF04525	306
PF08424	52
PF09030	21
PF12145	29
PF08887	27
PF02582	2174
PF06650	685
PF05236	58
PF12335	38
PF04869	56
PF14411	145
PF05197	35
PF14421	34
PF01995	1803
PF09368	31
PF04424	42
PF04750	223
PF09358	74
PF06427	34
PF02318	60
PF12255	95
PF12671	37
PF03311	26
PF03206	27
PF02883	108
PF04938	13
PF15239	21
PF07784	114
PF09734	65
PF12793	25
PF04120	53
PF11302	54
PF01630	28
PF04161	116
PF10000	66
PF14295	43
PF08318	108
PF01776	69
PF02288	56
PF05037	210
PF12537	23
PF08994	129
PF07501	134
PF10272	63
PF02011	31
PF02209	5
PF08512	157
PF14016	41
PF02218	28
PF08709	67
PF09939	215
PF07260	89
PF10933	29
PF01241	32
PF09913	69
PF10479	33
PF12423	31
PF11238	597
PF12699	88
PF12987	105
PF12017	5
PF04821	55
PF03882	42
PF06185	56
PF12604	11
PF13696	66
PF07849	20
PF06724	1083
PF04106	51
PF13019	22
PF13290	60
PF09326	110
PF06807	127
PF07474	30
PF03095	228
PF11382	80
PF12675	309
PF08942	70
PF15533	8
PF12324	45
PF14301	24
PF14033	61
PF11358	26
PF04818	44
PF14752	9
PF13211	379
PF05597	3455
PF08806	65
PF06483	75
PF09093	59
PF10513	94
PF02505	860
PF14352	49
PF06346	6
PF05873	25
PF13853	283
PF14454	12
PF00062	9
PF09770	171
PF11717	62
PF10637	67
PF05620	29
PF03722	2
PF14935	26
PF10871	7
PF12301	9
PF06868	110
PF08560	2
PF11468	20
PF11536	168
PF09000	19
PF02751	22
PF14600	77
PF05217	5
PF14785	365
PF02194	68
PF13383	96
PF00098	26
PF08006	65
PF14460	12
PF10498	54
PF10726	40
PF10956	7
PF12932	18
PF14727	102
PF01749	48
PF13933	35
PF11814	7999
PF10246	14
PF10493	9
PF12719	57
PF06570	37
PF09286	66
PF09405	34
PF11645	28
PF04739	47
PF09082	15
PF07151	5
PF07811	155
PF11656	4
PF09768	64
PF13809	140
PF05219	38
PF08895	152
PF10971	12
PF09271	27
PF12619	13
PF03672	49
PF10561	21
PF03189	43
PF06203	25
PF13804	54
PF11011	60
PF04775	11
PF14513	11
PF10230	31
PF14846	16
PF11264	70
PF10347	25
PF13794	43
PF09366	61
PF06552	148
PF10711	44
PF06417	48
PF03343	89
PF05713	785
PF08694	100
PF03177	122
PF12279	13
PF14337	145
PF03538	68
PF03224	103
PF14473	5
PF05608	84
PF07935	2
PF11832	153
PF06454	15
PF09765	8
PF14649	8
PF07851	32
PF08795	24
PF12120	46
PF07034	46
PF11309	16
PF10139	119
PF04062	93
PF07157	33
PF07529	41
PF10350	36
PF10610	9
PF04112	32
PF10979	108
PF13234	129
PF09406	68
PF06309	20
PF02284	47
PF05712	72
PF12536	41
PF07093	103
PF13001	34
PF05135	316
PF15627	28
PF09906	41
PF10228	45
PF01480	88
PF13642	20
PF09787	33
PF03666	110
PF04439	148
PF01731	20
PF05542	57
PF12028	12
PF07254	15
PF04173	71
PF07000	32
PF10932	75
PF10188	53
PF05119	286
PF14130	110
PF12046	52
PF06995	79
PF02783	1152
PF13319	31
PF13445	53
PF10768	27
PF05975	69
PF11218	31
PF13863	117
PF14590	3
PF08017	64
PF06206	91
PF08417	41
PF15653	17
PF08499	3
PF03250	12
PF11715	120
PF03835	95
PF10978	16
PF04826	53
PF09853	163
PF07441	29
PF03931	99
PF07092	3
PF11419	31
PF02553	251
PF10620	1500
PF11460	10
PF14958	2
PF05382	639
PF13329	6
PF13322	318
PF09759	10
PF05282	72
PF01133	61
PF06420	90
PF04620	200
PF11018	11
PF08561	21
PF01858	34
PF13803	746
PF07912	7
PF14085	158
PF15479	4
PF14908	44
PF06892	595
PF01049	44
PF08563	6
PF10537	25
PF06796	20
PF14683	63
PF13427	83
PF01719	169
PF15086	9
PF05005	17
PF08551	35
PF06788	65
PF10899	32
PF06889	139
PF06711	18
PF08891	4437
PF12266	5
PF12634	27
PF15228	4
PF01303	59
PF12923	29
PF05794	29
PF12431	56
PF09068	26
PF10651	28
PF15025	21
PF07525	30
PF13976	22
PF01203	11849
PF03810	178
PF03402	72
PF14643	835
PF04117	245
PF12230	74
PF03543	2
PF08628	30
PF08996	28
PF13265	23
PF06226	176
PF05887	72
PF15514	134
PF02892	23
PF15376	8
PF09320	23
PF08823	15
PF01500	16
PF09701	294
PF07739	1141
PF14021	12
PF04194	52
PF01670	59
PF00284	64
PF09558	41
PF12065	1155
PF06705	46
PF05229	5137
PF07250	76
PF15257	5
PF10065	1201
PF08740	89
PF09806	13
PF13986	4
PF00314	60
PF12168	9
PF07817	45
PF13595	533
PF10218	13
PF08265	11
PF11527	27
PF08685	4
PF08699	28
PF01586	6
PF12518	50
PF12253	23
PF05891	82
PF04484	148
PF11140	24
PF13287	61
PF09977	15
PF12966	19
PF06925	285
PF04719	27
PF08079	18
PF15266	10
PF12869	165
PF04099	139
PF11154	104
PF11343	19
PF09738	7
PF01585	142
PF13099	16
PF07776	8
PF09909	30
PF04177	54
PF14391	206
PF05508	35
PF11214	51
PF08355	19
PF15608	203
PF00184	17
PF05033	51
PF04363	35
PF03474	22
PF12842	100
PF07142	83
PF09971	122
PF05986	29
PF12058	26
PF15051	35
PF10721	32
PF15238	26
PF13881	28
PF10997	64
PF05207	60
PF14246	1217
PF04799	34
PF08603	73
PF14902	228
PF11293	12
PF02174	95
PF10447	80
PF07646	43
PF15526	19
PF15346	4
PF04179	91
PF10364	7
PF00751	40
PF10421	18
PF14661	13
PF08781	46
PF12580	25
PF15633	11
PF09564	60
PF07767	73
PF09106	178
PF13233	46
PF14835	15
PF14770	16
PF11839	62
PF11300	47
PF07156	46
PF07059	59
PF07946	57
PF10558	80
PF04831	14
PF03015	354
PF08122	21
PF11947	66
PF14599	31
PF10261	24
PF13232	10
PF12222	29
PF05105	47
PF04937	4
PF05821	45
PF14974	13
PF13018	199
PF09516	459
PF05049	89
PF08154	26
PF12871	16
PF04669	48
PF02149	27
PF03842	30
PF05021	105
PF01159	79
PF01562	657
PF04663	184
PF14945	14
PF10777	16
PF14158	19
PF03066	27
PF07378	327
PF10718	43
PF07395	117
PF09556	257
PF08839	11
PF10174	60
PF04328	258
PF08982	565
PF14167	35
PF09409	26
PF06715	7
PF08218	187
PF08950	107
PF07201	40
PF08446	7104
PF06572	38
PF09398	23
PF02731	140
PF08825	25
PF03732	50
PF11041	12
PF05211	72
PF11091	14
PF11491	34
PF11884	12
PF13324	31
PF15519	19
PF13223	484
PF10400	345
PF05839	16
PF04145	61
PF08553	245
PF04180	127
PF09703	39
PF11003	58
PF14235	51
PF10053	66
PF01079	23
PF13991	8
PF07759	3124
PF10138	39
PF07744	31
PF08568	57
PF11144	17
PF05934	10
PF00077	403
PF02192	9
PF13663	6
PF13316	23
PF10238	26
PF07790	50
PF15601	6
PF05770	19
PF02191	42
PF08161	49
PF04311	66
PF14288	25
PF08658	34
PF09325	146
PF12692	113
PF10087	107
PF13882	15
PF15313	19
PF00502	270
PF06991	57
PF06304	7
PF13572	56
PF14503	23
PF08167	25
PF05589	212
PF14028	46
PF10649	42
PF12616	29
PF11816	60
PF11069	72
PF04699	47
PF07855	52
PF11557	24
PF15610	15
PF08217	81
PF13892	58
PF04111	143
PF13246	51
PF09788	21
PF05101	482
PF09885	426
PF13889	11
PF11308	203
PF01843	66
PF10797	60
PF12220	21
PF07509	128
PF00068	34
PF03935	127
PF08315	44
PF08288	76
PF13208	1158
PF06221	65
PF09815	50
PF09566	74
PF03967	49
PF14780	2
PF12481	14
PF13918	12
PF09353	57
PF09118	248
PF10373	72
PF09225	40
PF09875	399
PF11173	2873
PF01777	51
PF04096	40
PF12551	7
PF06631	2
PF08552	18
PF05949	241
PF14469	7
PF08925	124
PF13348	62
PF08700	80
PF15461	377
PF14988	14
PF06703	50
PF06384	12
PF07810	42
PF12269	37
PF15294	21
PF14721	11
PF10480	2
PF08626	138
PF11455	45
PF06159	75
PF10151	2
PF15123	1
PF12049	42
PF03838	81
PF12572	27
PF14015	120
PF00024	39
PF00379	24
PF09951	76
PF07361	556
PF11155	32
PF00804	100
PF06891	22
PF01779	38
PF10521	11
PF08158	9
PF07955	16
PF05769	25
