#frequency	superkingdom	phylum	class	order	family	genus
0.000157	Viruses	Unknown	Unknown	Unknown	Phycodnaviridae	Unknown		
0.000517	Viruses	Unknown	Unknown	Unknown	Iridoviridae	Lymphocystivirus		
0.000004	Viruses	Unknown	Unknown	Unknown	Iridoviridae	Ranavirus		
0.000128	Viruses	Unknown	Unknown	Unknown	Iridoviridae	Chloriridovirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Iridoviridae	Iridovirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Polydnaviridae	Bracovirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Polydnaviridae	Ichnovirus		
0.000001	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Rhadinovirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Lymphocryptovirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Muromegalovirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Cytomegalovirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Varicellovirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Simplexvirus		
0.000000	Viruses	Unknown	Unknown	Herpesvirales	Herpesviridae	Unknown		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Betaentomopoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Yatapoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Suipoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Leporipoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Capripoxvirus		
0.000004	Viruses	Unknown	Unknown	Unknown	Poxviridae	Avipoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Parapoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Orthopoxvirus		
0.000000	Viruses	Unknown	Unknown	Unknown	Poxviridae	Unknown		
0.000000	Viruses	Unknown	Unknown	Unknown	Unknown	Unknown		
0.000000	Eukaryota	Apicomplexa	Aconoidasida	Unknown	Theileriidae	Theileria		
0.000013	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Unknown	Plasmodium		
0.000059	Eukaryota	Unknown	Unknown	Dictyosteliida	Unknown	Dictyostelium		
0.000000	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces		
